id_demanda,Z,t_min
310183,4531,156.84
234295,4573,216.52833333333334
664256,3493,112.33333333333333
615075,4334,196.16833333333335
230607,3891,129.155
526584,4437,207.99666666666664
310590,4708,166.65833333333333
623754,4546,164.54
686357,4468,170.89333333333335
677937,4682,164.95
533270,3414,114.29833333333333
233171,4623,183.675
244958,4053,166.19500000000002
663826,4047,144.93833333333333
663828,4538,151.05833333333334
664281,4654,186.94666666666666
617245,4840,209.68166666666667
686351,4630,179.15333333333334
663841,3457,126.59166666666667
614304,4282,58.05
664280,3038,99.11833333333334
663842,3846,126.60666666666665
663843,3005,90.22333333333333
612991,4093,130.97833333333332
616657,2765,93.58500000000001
675850,3647,126.59166666666667
547158,3947,153.80666666666667
664277,2991,99.11833333333334
663869,3994,128.10833333333332
113818,1670,57.294999999999995
686362,3326,50.166666666666664
215739,3549,63.934999999999995
522267,3572,52.20166666666667
227302,1523,73.935
625871,3364,63.86666666666667
111277,1861,46.45666666666667
114605,3199,129.43166666666667
220410,3871,84.07166666666667
250706,3608,50.37833333333333
241543,3779,105.62333333333332
225845,2738,105.42833333333333
116409,3304,34.986666666666665
127817,1451,157.03333333333333
649813,3240,134.53833333333333
237166,4058,142.27666666666667
532776,3120,63.83166666666667
663846,2648,132.98333333333332
244316,3333,33.33166666666667
224242,3259,133.86666666666667
675851,3732,75.83833333333334
524646,3523,48.55833333333333
130766,1459,208.36499999999998
234798,2924,120.09666666666666
210927,1294,90.12833333333333
230821,3542,58.53666666666666
620699,1875,42.306666666666665
663844,3101,129.57666666666668
228544,1055,105.61666666666666
116351,3235,52.32166666666667
211851,3087,123.07666666666667
236164,1615,63.15
686359,2932,48.651666666666664
675853,3433,47.245
220054,3073,144.65333333333334
241276,2974,63.281666666666666
227378,3339,138.75833333333333
518248,3444,50.985
686367,3010,114.43
250803,3575,69.985
214737,3033,118.27
624715,3581,142.59
686366,3183,112.40666666666667
121842,2212,248.315
236089,3218,113.19
241078,3017,117.86
219417,3361,96.59166666666667
214276,3299,45.95333333333333
230401,2983,121.83666666666666
310024,3468,28.826666666666664
676900,2882,145.54
221383,2600,107.58999999999999
120406,3233,106.01666666666667
541692,2898,49.45
233883,3533,64.83333333333333
226114,1510,72.87666666666668
662130,3344,37.431666666666665
128808,3451,71.99499999999999
547680,3386,49.315000000000005
243441,3129,48.79833333333333
623792,3552,53.72666666666667
232346,3303,44.141666666666666
663857,3169,49.205000000000005
122188,3290,39.6
663859,3377,61.725
217475,3293,64.28333333333333
132979,3389,49.236666666666665
114205,3480,54.85
663856,3226,49.205000000000005
512616,3512,57.32
662131,3296,39.11333333333334
210874,3531,50.52166666666667
534979,3406,67.84833333333333
118402,3615,75.02166666666668
611875,3314,48.75666666666667
662134,2815,97.045
615768,2940,97.30166666666668
625655,2868,101.645
519067,3207,97.40666666666667
117824,3379,125.69
692204,4612,147.31833333333333
692207,4633,148.86499999999998
112655,3075,107.77833333333334
231080,2912,104.30833333333334
511006,2824,97.01333333333334
548313,4141,153.80666666666667
675868,2890,97.195
543314,3106,100.86333333333333
517384,4133,142.725
616133,2918,97.66666666666667
620989,3508,85.25666666666666
613628,4314,117.96499999999999
245108,3182,84.71000000000001
677942,3811,66.315
221240,3838,92.88000000000001
663881,3821,81.695
236423,3175,85.69
127135,3710,70.14333333333335
532774,3956,93.77666666666667
615971,4033,93.58500000000001
663871,4409,71.22833333333332
610758,3919,73.17333333333333
678347,3894,112.38000000000001
611494,3977,66.22166666666666
663876,4166,75.08999999999999
663882,4373,75.01166666666667
244928,3902,108.08500000000001
612310,3592,85.25666666666666
686378,4012,53.50833333333333
680977,3886,109.775
511299,3467,86.97333333333333
663830,3770,115.18666666666667
678344,4033,53.50833333333333
678341,4064,53.50833333333333
663883,3945,84.07
612019,3475,83.99666666666667
623299,4075,105.01666666666667
664259,3816,83.91333333333334
663906,3410,80.78166666666667
216154,4261,54.97166666666667
663899,3870,101.05833333333334
686372,3752,68.16666666666667
664274,4318,69.16333333333334
230389,3766,80.37166666666667
219050,4128,59.66
232027,3844,103.59666666666666
621596,4016,63.575
626868,4057,103.91499999999999
663896,4110,61.365
663878,4086,71.01166666666667
246038,3863,133.27833333333334
686381,2346,98.05833333333334
116317,1562,138.67333333333332
115135,2538,145.75666666666666
122925,2669,90.53666666666666
652538,2533,91.86999999999999
119057,2586,91.86
114611,3391,124.97666666666667
570281,2501,92.5
686384,4568,166.97166666666666
528038,2911,128.83
542670,3765,157.90666666666667
239291,2771,144.65833333333333
211397,3078,138.05666666666667
239772,2864,144.65833333333333
621620,3956,121.62166666666667
659945,3187,233.61666666666667
120500,3243,233.61666666666667
516454,4134,219.09166666666667
538688,3670,202.40166666666667
129484,4253,220.17166666666665
675877,2738,109.21666666666667
664262,2724,109.63333333333334
664263,2703,107.01833333333335
686386,2728,111.08999999999999
127832,2660,111.47666666666667
675879,2803,108.985
226569,4375,81.325
228201,3119,112.35
119332,3573,78.25166666666668
221558,4386,86.135
226372,3615,116.11666666666666
120039,3262,87.16333333333334
240188,2522,115.435
611750,2312,121.84166666666667
616278,4245,117.98666666666666
112141,2599,114.07333333333332
113881,2449,114.24166666666666
617452,2912,115.50166666666668
677318,3824,208.07999999999998
215485,3440,177.00833333333333
513523,4651,204.47333333333333
116941,3524,180.29
522001,4554,198.89
526722,4578,188.33333333333334
220769,4825,207.65333333333334
121297,3288,160.03833333333333
663947,3711,182.34
131849,3399,173.87166666666664
125790,4109,200.905
517795,4633,201.83166666666665
626022,3839,170.93333333333334
231989,4029,185.61666666666667
517482,3184,176.49833333333333
663927,4533,181.90833333333333
551469,3632,184.4
663953,3943,208.12
662109,4666,179.57666666666668
535637,4617,192.52666666666667
239197,4010,185.17333333333332
523598,4510,184.68666666666667
626220,4172,208.12
214594,3688,170.93333333333334
128290,3662,165.80833333333334
122500,3050,85.64666666666668
129840,3023,80.38166666666666
215605,3461,82.65833333333333
662332,2474,113.47166666666666
525698,3096,109.66333333333334
675874,2325,122.00666666666666
663930,4043,120.295
118437,2628,111.03166666666667
124071,2367,119.90666666666667
110176,2660,192.47833333333335
128734,3005,193.65833333333333
662610,3678,184.4
114831,3065,89.98
239215,3640,59.20333333333333
663957,3691,71.78166666666667
510964,3179,76.53666666666666
521431,2936,101.91000000000001
223987,4052,128.205
126568,2279,115.79833333333333
127325,2280,115.79833333333333
111914,2276,156.98
618597,3549,120.225
115654,3169,106.37833333333333
677322,3141,158.86499999999998
245167,4058,134.85833333333332
131208,2697,99.01666666666667
625492,3701,120.12333333333332
532441,3528,118.32166666666667
677584,2976,156.19833333333332
663963,3533,118.52
219776,3875,117.29166666666667
119232,3568,149.29833333333332
213895,4283,133.705
111034,3581,122.29333333333334
116626,2342,93.13333333333334
110759,3596,156.76833333333335
237746,3931,126.45166666666667
677581,3154,137.91833333333335
677596,4102,132.27166666666668
119422,2965,185.435
542754,3279,175.73333333333332
536176,3017,173.82666666666668
132156,3125,180.42833333333334
516903,3033,173.30333333333334
129033,3110,173.88833333333332
526745,2993,162.11833333333334
121293,3071,158.92999999999998
530116,3839,151.43333333333334
127472,3387,153.90166666666667
614331,3184,102.485
616882,4125,148.95166666666668
231300,3655,90.86666666666666
240158,3962,100.82666666666667
219727,4397,148.95166666666668
226681,3873,98.195
516761,4336,153.435
533043,4171,115.865
540271,4608,141.58666666666667
677589,2519,146.3383333333333
123728,4341,148.51666666666668
113159,3694,191.355
663965,3750,115.59833333333333
227124,3156,143.57999999999998
223448,2523,122.65833333333333
235096,3922,114.94666666666667
234947,3976,122.36833333333334
686391,3855,116.67333333333333
212562,3731,114.79833333333333
218459,3635,111.35
548579,4080,140.86333333333332
240749,3173,143.29500000000002
111265,3664,113.19666666666667
623817,3626,113.93166666666666
227399,2530,130.47166666666666
219591,3830,200.87333333333333
217292,3071,185.44166666666666
626268,3273,153.59833333333333
613947,3298,153.72833333333335
125255,3097,156.04
526216,2893,172.125
538063,2953,158.82166666666666
664270,4113,119.40333333333334
122480,3378,148.69166666666666
236667,3833,170.815
131695,4177,117.88333333333334
663969,3622,146.24166666666667
222808,3629,146.665
132923,4267,115.78999999999999
245244,3722,158.005
228211,3740,133.74333333333334
224105,4383,114.68833333333333
211093,4291,130.80166666666668
215684,3814,148.91666666666666
512726,2839,167.495
622234,2913,165.77166666666665
122293,2930,167.495
680119,3862,144.63666666666668
663976,3137,156.015
653846,2959,166.91
516203,3363,154.80333333333334
118526,3408,161.27
530422,4308,147.89333333333335
561173,3073,155.93833333333333
512861,4331,136.97166666666666
619969,2974,157.54333333333335
680048,3266,158.89666666666665
560067,3872,159.65666666666667
662485,3852,166.12333333333333
680047,3940,162.255
237241,3428,159.86166666666668
680052,4054,146.54166666666666
110184,3246,158.20333333333335
620515,3775,160.97
111427,3734,158.69333333333333
527973,3148,157.41333333333333
115872,3796,159.49833333333333
219170,2708,203.22833333333335
118024,4339,147.65333333333334
118373,4135,147.63500000000002
649715,3652,158.53333333333333
218391,4271,147.63500000000002
663986,3882,148.77333333333334
223995,4186,143.20499999999998
120668,3766,168.61333333333332
125591,4181,143.58333333333334
663987,3954,153.61833333333334
686398,3806,166.11499999999998
663984,3619,160.625
230546,3980,141.30499999999998
216043,4180,147.23
686397,3901,164.01833333333335
663983,3677,160.54333333333335
241273,3720,160.74666666666664
680051,4022,148.14666666666665
227618,3993,140.75333333333336
225422,3756,168.505
220773,4291,143.67166666666665
533947,4078,146.64333333333335
236368,3760,160.05499999999998
535173,3095,17.851666666666667
675322,4061,58.36666666666667
122323,4015,40.07833333333333
675317,4189,39.59166666666667
681040,4102,20.96833333333333
540892,3424,23.81833333333333
230749,4234,65.01666666666667
517345,2950,14.931666666666667
246156,4219,65.01666666666667
235843,3851,40.013333333333335
675321,4021,58.36666666666667
612757,3943,40.05333333333333
120770,4185,35.593333333333334
664000,4208,58.39
610234,3865,57.405
672914,3787,71.78
229048,3327,38.925
666128,3358,31.38
240000,4128,66.86833333333333
672910,3447,22.058333333333334
672920,3120,23.83833333333333
675319,3868,40.013333333333335
620050,3583,39.585
234061,4339,39.730000000000004
222825,4114,66.92166666666667
245062,4047,58.36666666666667
532241,3670,24.778333333333332
544532,3175,17.891666666666666
232510,4263,58.36666666666667
523557,3285,22.455
517281,2910,11.996666666666666
232694,3931,41.915
663599,3126,20.63
672909,3544,23.111666666666668
681867,4193,57.22
686401,2628,56.656666666666666
220066,3568,68.91166666666666
126104,3164,70.31166666666667
233363,2633,56.13166666666667
310491,3255,73.565
547852,2727,61.513333333333335
111979,3358,53.04833333333333
232093,3662,43.18
124010,3472,47.263333333333335
664026,4479,99.14333333333335
220963,4077,150.38166666666666
123182,3629,146.03833333333333
664123,4074,150.38166666666666
237632,4408,88.185
686411,3655,114.20333333333333
220797,4340,91.88000000000001
128855,3060,123.28999999999999
686402,4232,99.10166666666667
244957,4364,86.925
238104,4227,150.38166666666666
235578,3538,190.13833333333332
221529,3117,174.38833333333332
226783,3932,198.63
218324,2777,162.38666666666668
664008,2355,91.76166666666667
664108,3882,87.33666666666666
681053,3779,102.61333333333333
110756,4314,73.10666666666665
664012,4364,69.03500000000001
548760,3927,84.05833333333334
664021,4407,86.98333333333333
536077,3425,90.96000000000001
664020,4417,80.58
511962,2728,65.25833333333334
111150,4317,80.24499999999999
663553,3546,104.22666666666667
618738,4270,68.55333333333333
110374,4175,69.73333333333333
127846,4323,89.18833333333333
129185,3528,86.92333333333333
524252,2879,67.27166666666668
664025,4452,88.98833333333333
664016,4424,81.30666666666666
121600,4217,68.55333333333333
663641,4272,89.17166666666667
510158,3947,104.22666666666667
531797,3325,92.79333333333334
544026,4249,80.25166666666668
510015,4229,86.90666666666667
511182,3082,64.33666666666666
664015,4204,80.49833333333332
126054,4285,80.39833333333333
117696,3317,105.315
664027,4591,87.49499999999999
113051,4206,69.17333333333333
663545,4346,82.33166666666666
241974,4437,80.39833333333333
127081,2980,64.80666666666667
133375,4133,69.73333333333333
621021,4367,80.39833333333333
121594,4224,77.66666666666667
543611,3314,86.17166666666667
220510,4283,65.82333333333334
664005,3730,77.63333333333334
310268,4437,87.03999999999999
524003,3116,77.85166666666667
663555,3484,28.078333333333333
547017,3573,30.14
121504,3427,31.955
510553,3993,36.69166666666667
663557,3279,36.65833333333333
250790,3346,30.476666666666667
666132,3929,33.085
534500,2732,128.605
663564,3141,29.55
512947,2579,7.001666666666667
663563,2680,44.73833333333334
686417,2610,11.553333333333335
663561,2531,44.968333333333334
250559,2499,22.084999999999997
663579,2785,36.651666666666664
663586,2886,45.73833333333334
663571,2762,36.16833333333333
663562,2619,32.596666666666664
663575,2788,27.941666666666666
663570,2699,33.46
529529,3345,86.515
624600,3198,104.44
676826,3944,96.24333333333334
542293,2841,81.13333333333334
677115,3057,81.98166666666665
116220,3374,100.28666666666666
676823,3917,96.24333333333334
676827,3685,86.50166666666668
677127,3895,87.805
512459,3179,87.49
677129,3999,82.82833333333333
522634,3964,104.98666666666666
677125,3610,94.08500000000001
676822,3802,94.15
625809,3975,104.98666666666666
243479,4404,69.62166666666667
211564,4118,56.288333333333334
662486,4335,68.87833333333333
663606,4087,55.32333333333334
238373,3996,53.47
244710,4321,67.62333333333333
232690,4029,55.31666666666667
219848,4173,55.885
663614,4192,52.41166666666666
535742,4157,53.44833333333334
110042,3502,32.695
128545,4354,68.06666666666666
686421,4089,47.480000000000004
663612,4359,57.22
243756,4143,50.19833333333334
220911,4301,78.70666666666666
678573,4068,39.16166666666666
663600,3848,48.86333333333334
663633,4164,98.20833333333333
536027,4317,66.35666666666667
663638,4213,65.82333333333334
663639,3921,65.82333333333334
240125,4476,66.27666666666667
531443,3348,48.18666666666666
115097,3980,65.31333333333333
520445,3952,67.21666666666667
614288,4066,69.73333333333333
624622,4249,72.62833333333333
615247,4373,66.35666666666667
663618,4370,66.35666666666667
679107,3611,41.615
523652,4334,71.38000000000001
222081,3978,69.11833333333334
235161,4181,65.31333333333333
624652,3719,49.88
235960,3815,55.0
623128,4332,65.31333333333333
663631,3242,45.14333333333333
112060,3207,46.501666666666665
567019,3743,44.01166666666666
552979,3795,54.736666666666665
215094,4310,66.35666666666667
239431,4259,117.43666666666667
557451,3819,114.145
617294,3420,166.73833333333332
542896,3964,125.11666666666666
612660,3804,164.565
620535,2648,64.84333333333333
235429,4235,129.3
215589,4120,110.24666666666667
217575,4270,177.74333333333334
539448,4019,179.54666666666665
541788,4039,120.00333333333333
237795,3883,114.145
679112,3819,160.52
224296,4112,110.23166666666665
662809,3940,125.095
241023,4465,164.99666666666664
226420,4011,125.095
535879,4405,175.84333333333333
626476,3666,159.95499999999998
236042,4336,159.85166666666666
611202,2793,82.13833333333334
231364,4231,117.46000000000001
618832,3976,125.095
612103,3978,125.095
663648,3878,102.33999999999999
541942,4193,213.595
125091,4067,175.91333333333333
675353,3529,156.63500000000002
530471,3720,158.98666666666668
116504,4300,209.29833333333332
663651,4003,227.77
231762,4395,172.03333333333333
663656,3438,196.59666666666666
677698,4091,173.04666666666665
310495,3170,155.38166666666666
662494,3998,216.95166666666668
239463,4553,240.31166666666667
537648,4187,204.79
123718,4238,230.57166666666666
677699,3730,159.41
534660,3656,204.43666666666667
116846,4000,175.82166666666666
118155,3590,174.375
677701,3980,219.12833333333336
624559,3939,205.12666666666667
120439,3406,196.81166666666667
663662,3985,175.59166666666667
541600,4473,199.35666666666665
510609,4538,174.11
618342,2972,154.61499999999998
663650,4366,160.13500000000002
239446,4081,197.60333333333335
677702,4517,204.32666666666668
547839,4553,218.30666666666667
113952,4047,196.46666666666667
240572,4287,187.155
686425,3975,178.27833333333334
235953,4320,175.84333333333333
518606,3697,205.38
663661,4315,175.91333333333333
112678,4498,160.13500000000002
620970,3944,173.72
663663,4468,175.77
624705,4505,191.2133333333333
679110,3505,155.79333333333335
663673,3240,153.00833333333333
129463,4188,213.64333333333335
250389,4577,215.96
110096,3633,162.285
663670,4139,150.17000000000002
538922,3902,177.01333333333332
240369,3047,104.12833333333333
663680,3722,82.77166666666668
663674,2990,114.11666666666666
224563,3799,75.87833333333333
664038,3585,81.51666666666667
664033,3674,82.10333333333332
542493,3046,112.575
526971,3506,75.25333333333333
527014,3602,81.95833333333333
561207,3211,84.77833333333334
243567,3784,89.91666666666667
525984,3265,74.50666666666666
678377,2487,29.256666666666668
533062,3654,81.885
250275,3783,83.80166666666668
513320,2010,185.38
535447,3515,69.85
211134,3812,84.78666666666666
664032,3664,80.87833333333333
621341,3110,79.61
662319,2927,116.53500000000001
620950,2944,113.53666666666666
664034,3666,77.23666666666666
517551,2491,45.50833333333333
126790,2924,116.53500000000001
126062,3648,79.70333333333333
545519,3446,67.62833333333333
540105,2784,66.68
537880,3285,88.50333333333333
126510,2911,94.79166666666667
238506,3814,81.845
132211,3353,73.24333333333334
618193,3643,82.73833333333333
664039,2693,95.48833333333333
118759,3676,107.55
539194,3144,128.31666666666666
664044,2727,133.70833333333334
533029,3120,129.03666666666666
541869,3212,125.70833333333333
244440,2191,146.85333333333335
686429,3733,109.86666666666666
664045,2528,138.62166666666664
664062,3393,94.14
664050,3809,99.83
118918,3264,105.46499999999999
529769,3428,106.00166666666668
538667,3256,104.79333333333334
664058,3538,90.98166666666665
664048,2197,141.435
622151,2705,140.29666666666665
533942,3527,101.59833333333333
664052,3659,108.34166666666667
516280,3561,91.93666666666667
662425,3197,109.57666666666667
686432,3404,93.485
114362,3306,96.25666666666666
250647,2007,135.21
122742,3380,104.75333333333333
214033,2063,126.16000000000001
238163,3884,88.015
678569,3281,106.14
514525,3101,114.35833333333333
531399,2975,115.425
681051,3539,117.00333333333333
122039,2526,132.39666666666668
239579,3768,90.615
531074,3684,94.00333333333333
678568,3631,105.94
545165,2939,122.76666666666667
221720,3559,105.95666666666666
116164,3246,111.40166666666667
686435,3042,124.24666666666667
245599,3533,114.96833333333333
662316,2993,108.57833333333333
664085,2306,137.19333333333333
129474,3013,103.725
664086,3083,138.23166666666665
624250,2341,105.50500000000001
519828,3553,114.98833333333333
218832,2307,137.51833333333335
218406,3577,112.78166666666667
549408,3534,109.92
126740,3554,115.94666666666667
662482,3788,42.858333333333334
545718,3270,41.016666666666666
664104,2545,25.476666666666667
526333,3519,45.498333333333335
240520,3851,86.11
686436,3641,50.568333333333335
664096,3524,42.01166666666666
240132,3267,66.94166666666666
664098,3747,47.46666666666667
550088,3515,46.736666666666665
119597,3291,42.605000000000004
239309,3245,54.75833333333333
664095,3557,46.95166666666667
547908,3228,62.376666666666665
664091,3677,65.445
217811,3661,62.708333333333336
117493,3567,44.10666666666667
110983,3128,51.68
133353,2517,26.39
564886,84,2.39
571997,93,1.1783333333333335
311268,89,33.84166666666667
532135,130,18.791666666666668
563438,97,5.77
226990,105,5.746666666666667
118487,105,81.115
560429,92,1.6400000000000001
125012,93,11.821666666666665
570625,100,18.746666666666666
619265,101,81.115
543366,109,81.115
222420,97,81.115
115325,94,81.115
548052,103,81.115
112969,95,81.115
526217,112,81.115
311219,102,33.84166666666667
624013,121,81.115
516516,115,81.115
652765,96,81.115
311331,103,81.115
626029,119,2.5366666666666666
532462,106,81.115
539119,114,33.84166666666667
214794,107,33.84166666666667
311443,105,33.84166666666667
624830,110,2.5366666666666666
250283,141,81.115
235818,100,33.84166666666667
118350,87,10.753333333333334
238143,94,99.00833333333334
617860,80,10.753333333333334
681233,94,56.57833333333333
211572,89,56.57833333333333
616003,111,67.82166666666667
311397,98,54.91166666666666
515802,97,56.57833333333333
311513,101,54.544999999999995
311314,95,10.753333333333334
614534,89,66.93
226999,129,100.35666666666665
129703,93,93.89166666666667
616345,95,67.82166666666667
529263,106,67.82166666666667
311413,93,67.82166666666667
311310,75,56.57833333333333
520040,73,10.753333333333334
619653,93,56.57833333333333
250303,105,56.57833333333333
570175,110,10.753333333333334
512139,94,66.93
242965,96,98.815
235850,102,93.89166666666667
311007,92,67.82166666666667
311394,90,67.82166666666667
527318,89,99.00833333333334
311521,75,10.753333333333334
611844,91,10.753333333333334
622081,89,10.753333333333334
236393,88,10.753333333333334
311146,103,56.57833333333333
311445,88,10.753333333333334
551553,90,100.35666666666665
620046,88,10.753333333333334
518991,109,67.82166666666667
311055,87,10.753333333333334
311368,90,98.87166666666667
112241,88,67.82166666666667
619501,93,56.57833333333333
520704,90,67.82166666666667
547466,109,0.0
523916,123,56.57833333333333
512033,73,0.0
245027,99,11.84
543980,129,3.9633333333333334
617599,81,0.0
625567,89,3.8033333333333332
121975,93,11.84
682970,101,3.9633333333333334
528864,72,0.0
681235,88,11.84
538602,88,0.0
682329,87,0.0
311195,82,10.698333333333332
614390,86,0.0
546884,85,0.0
514864,91,3.205
653565,90,0.0
230012,104,0.0
239827,102,0.0
536839,112,3.9633333333333334
530237,93,0.0
311168,84,2205.233333333333
245272,83,0.0
311485,84,10.698333333333332
523957,86,0.0
311462,82,2205.233333333333
226212,85,2205.233333333333
225102,91,2205.233333333333
520162,89,0.0
512581,108,11.84
546169,78,10.698333333333332
654899,82,2205.233333333333
542685,86,10.698333333333332
524026,88,2204.5433333333335
125526,86,0.0
510398,117,3.205
613550,81,2205.233333333333
514721,90,2204.5433333333335
612568,93,0.0
558845,78,10.665
620469,95,0.0
681211,81,2205.233333333333
311150,86,0.0
311080,91,2205.233333333333
217355,80,2205.233333333333
652677,103,0.0
533072,89,0.0
311016,91,0.0
616544,93,0.0
311256,93,0.0
116679,96,0.0
532770,94,0.0
625767,105,0.0
617378,90,0.0
524164,113,0.0
513734,102,0.0
511601,102,0.0
311301,101,0.0
544397,94,0.0
654901,116,0.0
620967,97,0.0
517531,98,0.0
512791,104,0.0
612765,108,0.0
516721,96,0.0
231199,86,0.0
652983,94,0.0
539649,97,0.0
311085,99,0.0
536394,99,0.0
541159,106,0.0
311015,121,0.0
111319,124,0.0
222709,104,0.0
653579,115,0.0
113901,110,0.0
213338,142,0.0
124643,124,0.0
311339,100,0.0
540975,132,0.0
311113,115,0.0
311067,121,0.0
311506,142,0.0
311403,102,0.0
511953,110,0.0
112238,137,0.0
653760,147,0.0
625919,136,0.0
119089,105,0.0
237537,134,0.0
518002,120,0.0
516601,142,0.0
653583,106,0.0
250734,111,0.0
219428,119,0.0
235877,131,0.0
618579,102,0.0
131045,108,0.0
226153,155,0.0
113824,132,0.0
689860,144,0.0
519582,109,0.0
618976,100,2.5366666666666666
622694,99,18.791666666666668
654926,95,11.84
549278,90,2.5366666666666666
111595,86,7.191666666666666
545197,93,0.055
552999,89,2.645
538001,88,6.83
540063,94,2.5366666666666666
566437,87,1.8016666666666665
621986,134,9.645000000000001
511314,90,0.0
620742,134,8.998333333333333
689863,106,0.0
620979,104,0.0
242209,94,10.615
517386,95,2.618333333333333
513946,96,0.055
246228,100,10.665
615253,98,10.615
119510,97,3.54
618296,92,9.066666666666666
541908,162,0.0
244940,182,0.0
250011,220,0.0
123163,164,0.0
665997,170,0.0
681186,169,0.0
236876,154,0.0
515025,155,0.0
231613,151,0.0
520242,149,0.0
217863,176,0.0
538921,91,3.9633333333333334
114981,93,67.82166666666667
549485,91,3.205
311308,90,3.9633333333333334
612446,92,10.753333333333334
517461,95,3.9633333333333334
537782,88,22.038333333333334
618273,86,3.205
210046,98,5.04
533841,98,31.955
530097,96,2.493333333333333
311405,88,3.205
652251,87,2.216666666666667
626487,89,10.753333333333334
555245,91,10.753333333333334
620856,81,3.9633333333333334
653709,92,3.8033333333333332
652545,87,2.493333333333333
112856,87,11.84
545495,87,3.9633333333333334
682942,92,3.3233333333333333
311100,102,81.115
573317,101,67.82166666666667
654936,106,67.31
618062,111,81.31833333333334
683071,93,6.7716666666666665
612201,125,36.29333333333333
127145,119,21.868333333333332
525945,100,34.11666666666667
123414,101,67.82166666666667
622233,105,72.08166666666666
654894,130,70.77166666666668
212806,126,92.67333333333333
537375,109,10.72
524054,109,20.366666666666667
617764,107,52.96666666666667
654928,121,75.17333333333333
622213,105,111.03333333333333
518973,96,77.485
683032,133,86.24833333333332
573172,106,6.416666666666667
618268,134,39.1
652547,102,78.76333333333334
652550,103,70.83999999999999
616944,98,86.45833333333333
623659,110,54.10666666666667
610534,114,51.123333333333335
622763,94,71.805
651729,91,3.5983333333333336
611788,96,49.51833333333333
115984,118,26.695
654864,109,78.80333333333333
534524,89,9.15
682692,118,74.37333333333332
610187,102,35.641666666666666
655533,152,140.01666666666668
516621,133,16.99
536560,125,140.24833333333333
231251,138,6.873333333333333
567440,141,1.9483333333333335
531735,145,28.601666666666667
538751,152,12.99
625468,159,33.928333333333335
213740,146,37.65833333333333
219468,142,140.24833333333333
513472,141,21.203333333333333
228342,130,12.854999999999999
527235,161,39.635
539524,133,2.3066666666666666
614021,143,21.203333333333333
529496,145,28.601666666666667
531412,140,140.04500000000002
652847,163,43.915
515121,137,3.7016666666666667
527154,151,15.245000000000001
542071,138,20.21833333333333
510514,157,34.888333333333335
617526,147,34.55
518523,179,25.325
682742,168,33.27
528959,129,28.601666666666667
613593,153,3.1616666666666666
540692,147,9.01
552951,126,140.24833333333333
655164,163,140.01666666666668
619174,129,140.24833333333333
516273,147,5.9350000000000005
540910,130,3.7016666666666667
654881,170,61.59666666666667
651139,163,40.77833333333333
612469,157,134.63333333333333
612742,172,16.656666666666666
689880,175,24.240000000000002
118930,150,1.845
569913,139,3.0316666666666667
528395,146,28.601666666666667
683433,182,92.22666666666667
118949,201,91.37666666666668
538786,161,78.74666666666667
620755,197,97.74333333333334
244809,188,90.61166666666666
683360,204,97.85166666666667
234826,228,81.35
652773,173,82.52833333333334
513072,203,95.99166666666666
683483,185,81.35
610812,148,43.28
518575,197,63.22833333333333
614820,171,68.75833333333334
652771,189,95.99166666666666
651136,204,97.85166666666667
683427,191,57.88333333333333
117692,205,97.67
683438,189,95.99166666666666
689890,165,78.99666666666667
550678,167,78.00166666666668
683435,182,84.30666666666666
610950,154,42.46333333333334
522521,157,51.24333333333333
626675,161,49.63333333333333
683428,165,48.09166666666667
665986,189,89.10666666666665
523441,204,92.24166666666666
689895,214,97.80833333333334
689886,165,47.263333333333335
683448,172,77.045
610546,156,44.24166666666667
689883,204,97.74333333333334
689897,184,57.083333333333336
683482,200,81.35
132659,196,97.74333333333334
121205,175,81.35
616024,181,90.10666666666665
623352,188,79.725
523901,176,57.10333333333333
623091,184,97.62166666666667
528473,214,63.52333333333333
548270,120,1734.4866666666667
541599,128,
614639,144,63.52333333333333
530579,126,859.2033333333333
536480,170,63.52333333333333
610104,195,63.52333333333333
532340,135,
623620,229,81.35
621123,129,63.52333333333333
521686,215,63.52333333333333
547088,171,63.52333333333333
681178,215,81.35
517251,205,63.52333333333333
549206,124,1758.5
213225,161,
529231,122,1759.9516666666668
551658,118,1758.8899999999999
654911,128,1725.2966666666666
626363,143,
529802,112,1725.2966666666666
653281,127,1759.2983333333332
530738,119,
130912,157,
515921,118,1724.905
682334,118,1729.4266666666667
551359,124,1739.9183333333335
529161,129,1724.905
547375,119,1755.7866666666666
535089,128,
212764,126,1746.3316666666665
550242,116,1725.2966666666666
536045,123,1739.6333333333334
532209,123,869.2566666666667
689906,129,867.7716666666668
532242,127,859.2033333333333
610644,142,865.4033333333333
610248,155,867.8266666666666
689907,129,859.2033333333333
536968,137,869.2566666666667
533468,129,869.2566666666667
689904,178,864.8349999999999
654882,139,867.8266666666666
652779,129,859.2033333333333
121578,127,869.2566666666667
624775,129,867.7716666666668
523904,143,869.2566666666667
652780,127,867.7716666666668
535147,123,859.2033333333333
537997,134,868.2483333333333
547256,140,136.195
551044,136,126.70666666666666
535760,143,136.195
618960,151,2.478333333333333
538273,136,136.195
681213,166,136.195
527716,137,136.195
616856,137,126.70666666666666
551437,144,131.98166666666665
538056,136,136.195
652686,183,138.11166666666668
622992,135,132.36833333333334
623541,142,138.11166666666668
535121,199,138.11166666666668
624725,137,126.70666666666666
651191,100,123.545
